_id,meleid,sap,descripcion,linea
65f87eb98d297356122cc004,177,LB-00001155,REFRIGERADOR 22 PIE SBS  C/PLATA GS65BPGK LG,Linea Blanca
65f87eb98d297356122cc005,178,LB-00001156,REFRIGERADOR 14 PIE TWIN C/PLATA LL42BGP LG,Linea Blanca
65f87eb98d297356122cc006,179,LB-00001157,CONGELADOR VERTICAL 11 PIE TWIN C/PLATA LC34BGP LG,Linea Blanca
65f87eb98d297356122cc007,180,LB-00001164,LAVADORA 17 KG C/SUPERIOR C/GRIS WT17DPBK LG,Linea Blanca
65f87eb98d297356122cc008,181,LB-00001167,MICROONDA 1 .1 PIE C/PLATA WM1211D WHIRLPOOL,Linea Blanca
65f87eb98d297356122cc009,182,LB-00001170,CAMPANA 60CM C/NEGRO DACM65VNT22 DAEWOO,Linea Blanca
65f87eb98d297356122cc00a,183,LB-00001171,CAMPANA 60CM C/NEGRO DACM60VNTS22 DAEWOO,Linea Blanca
65f87eb98d297356122cc00b,184,LB-00001172,CAMPANA 60CM V/CURVO ACERO INOX C/PLATA DACC60VSSB22 DAEWOO,Linea Blanca
65f87eb98d297356122cc00c,185,LB-00001173,CAMPANA 90CM V/RECTANG ACERO INOX C/PLATA DACC90SSCT22 DAEWOO,Linea Blanca
65f87eb98d297356122cc00d,186,LB-00001176,CAMPANA 90CM F/CURVO C/NEGRO DACM90VCNT22 DAEWOO,Linea Blanca
65f87eb98d297356122cc00e,187,LB-00001180,SECADORA ELECT. C/FRONTAL DVE24A8870V SAMSUNG,Linea Blanca
65f87eb98d297356122cc00f,188,LB-00001181,LAVADORA 13 KG C/SUPERIOR C/BLANCO WA13T5260BW SAMSUNG,Linea Blanca
65f87eb98d297356122cc010,189,LB-00001183,REFRIGERADOR 29 PIE FD BE SPOKE  C/AZUL RF29A967541 SAMSUNG,Linea Blanca
65f87eb98d297356122cc011,190,LB-00001191,SECADORA ELECT. 22 KG C/FRONTAL C/BLANCO DLE7000W LG,Linea Blanca
65f87eb98d297356122cc012,191,LB-00001192,SECADORA ELECT. 25 KG C/FRONTAL C/BLANCO DLE7150W LG,Linea Blanca
65f87eb98d297356122cc013,192,LB-00001193,SECADORA ELECT. 20 KG C/FRONTAL SMART C/BLANCO DF20WV2EW LG,Linea Blanca
65f87eb98d297356122cc014,193,LB-00001194,SECADORA ELECT. 22 KG C/FRONTAL SMART C/GRIS DF22VV2SBRE LG,Linea Blanca
65f87eb98d297356122cc015,194,LB-00001210,LAVADORA 18 KG C/FRONTAL C/BLANCO 7MWFW560CHW WHIRLPOOL,Linea Blanca
65f87eb98d297356122cc016,195,LB-00001217,A/A 17000 BTU SPLIT C/UNIDAD INTERNA/EXTERNA C/TUBERIAS C/BLANCO SWA3120Q WHIRLPOOL,Linea Blanca
65f87eb98d297356122cc017,196,LB-00001220,MAQUINA D/HACER HIELO C/GRIS UR15IM20RS ELECTROLUX,Linea Blanca
65f87eb98d297356122cc018,197,LB-00001222,SECADORA 8.0 PIE C/FRONTAL C/NEGRO ELFE7537AT ELECTROLUX,Linea Blanca
65f87eb98d297356122cc019,198,LB-00001225,VINERA DE 52 BOTELLAS FGWC5233TS FRIGIDAIRE,Linea Blanca
65f87eb98d297356122cc01a,199,LB-00001226,HORNO MICROONDAS 1.0 PIE INVERTER C/PLATA NNSF564MRPH PANASONIC,Linea Blanca
65f87eb98d297356122cc01b,200,LB-00001227,A/A 12000 BTU WIFI SPLIT C/NEGRO DA12XMSAC23 DAEWOO,Linea Blanca
65f87eb98d297356122cc01c,201,LB-00001228,A/A 18000 BTU WIFI SPLIT C/NEGRO DA18XMSAC23 DAEWOO,Linea Blanca
65f87eb98d297356122cc01d,202,LB-00001229,A/A 24000 BTU WIFI SPLIT C/NEGRO DA24XMSAC23 DAEWOO,Linea Blanca
65f87eb98d297356122cc01e,203,LB-00001230,KIT PARA APILAR LAVADORA SECADORA C/FRONTAL 20KG / 24 KG ANCHO SKK8K SAMSUNG,Linea Blanca
65f87eb98d297356122cc01f,204,LB-00001232,A/A 22000 BTU SPLIT C/UNIDAD INTERNA/EXTERNA C/TUBERIAS SWA3220Q WHIRLPOOL,Linea Blanca
65f87eb98d297356122cc020,205,LB-00001236,LAVADORA / SECADORA 15KG C/GRIS INVERTER DA15GWDC3 DAEWOO,Linea Blanca
65f87eb98d297356122cc021,206,LB-00001239,COCINA ELECT. 30 PULG BE SPOKE SMART 5 HORNILLAS C/AZUL NE63A8711QN SAMSUNG,Linea Blanca
65f87eb98d297356122cc022,207,LB-00001245,CONGELADOR HORIZONTAL C/NEGRO DA06FMB1 DAEWOO,Linea Blanca
65f87eb98d297356122cc023,208,LB-00001246,REFRIGERADOR TF ACERO INOX. DA8SRTM3 DAEWOO,Linea Blanca
65f87eb98d297356122cc024,209,LB-00001247,REFRIGERADOR TF C/DISPENSADOR ACERO INOX. DA10SRTM3 DAEWOO,Linea Blanca
65f87eb98d297356122cc025,210,LB-00001248,VINERA 18 BOTELLAS C/PLATA HBWF1800S HAMILTON BEACH,Linea Blanca
65f87eb98d297356122cc026,211,LB-00001249,VINERA 33 BOTELLAS C/PLATA HBWF3300S HAMILTON BEACH,Linea Blanca
65f87eb98d297356122cc027,212,LB-00001251,MICROONDAS 1.1 PIE BE SPOKE C/BLANCO MG11T5018CW SAMSUNG,Linea Blanca
65f87eb98d297356122cc028,213,LB-00001252,MICROONDAS 2.1 PIE BE SPOKE SMART C/AZUL ME21A706BQN SAMSUNG,Linea Blanca
65f87eb98d297356122cc029,214,LB-00001260,CONGELADOR HORIZONTAL C/BLANCO HYN05FH23 HYUNDAI,Linea Blanca
65f87eb98d297356122cc02a,215,LB-00001261,CONGELADOR HORIZONTAL C/BLANCO HYN08FH23 HYUNDAI,Linea Blanca
65f87eb98d297356122cc02b,216,LB-00001262,CONGELADOR HORIZONTAL C/BLANCO HYN13FH23 HYUNDAI,Linea Blanca
65f87eb98d297356122cc02c,217,LB-00001265,REFRIGERADOR 18 PIE 4 PUERTAS ACERO INOX HYNRF18FD23 HYUNDAI,Linea Blanca
65f87eb98d297356122cc02d,218,LB-00001268,REFRIGERADOR 22 PIE SBS ACERO INOX C/PLATA LS66MXN LG,Linea Blanca
65f87eb98d297356122cc02e,219,LB-00001269,SECADORA ELECT. 22 KG C/FRONTAL C/BLANCO DF22WV2RE LG,Linea Blanca
65f87eb98d297356122cc02f,220,LB-00001273,LAVADORA 19 KG SMART INVERTER  C/SUPERIOR C/GRIS WT19DPBK LG,Linea Blanca
65f87eb98d297356122cc030,221,LB-00001276,REFRIGERADOR 22 PIE FD INVERTER ACERO INOX C/PLATA GM22BGPK LG,Linea Blanca
65f87eb98d297356122cc031,222,LB-00001340,MICROONDA 0.7 PIE C/PLATA FMDO20S3GSPG FRIGIDAIRE,Linea Blanca
65f87eb98d297356122cc032,223,LB-00001341,MICROONDA 0.9 PIE C/PLATA FMDO25S3GSPG FRIGIDAIRE,Linea Blanca
65f87eb98d297356122cc033,224,LB-00001342,MICROONDA 1.1 PIE C/PLATA FMDO30S3GSPG FRIGIDAIRE,Linea Blanca
65f87eb98d297356122cc034,225,LB-00001344,FABRICADOR DE HIELO C/NEGRO H86180B HAMILTON BEACH,Linea Blanca
65f87eb98d297356122cc035,226,LB-00001345,FABRICADOR DE HIELO C/BLANCO H86180W HAMILTON BEACH,Linea Blanca
65f87eb98d297356122cc036,227,LB-00001353,TOPE ELECT. 60 CM 4 HORNILLAS HYN60TE HYUNDAI,Linea Blanca
65f87eb98d297356122cc037,228,LB-00001354,TOPE ELECT. 80 CM 5 HORNILLAS HYN80TE HYUNDAI,Linea Blanca
65f87eb98d297356122cc038,229,LB-00001355,TOPE ELECT. 90 CM 5 HORNILLAS HYN90TE HYUNDAI,Linea Blanca
65f87eb98d297356122cc039,230,LB-00001358,LAVADORA 11 KG C/FRONTAL C/BLANCO WW11B6900AW SAMSUNG,Linea Blanca
65f87eb98d297356122cc03a,231,LB-00001359,SECADORA ELECT. 11 KG C/FRONTAL C/BLANCO DV11B6900EW SAMSUNG,Linea Blanca
65f87eb98d297356122cc03b,232,LB-00001360,REFRIGERADOR 17 PIE BF C/DISPENSADOR ACERO INOX  DA17SDBM3 DAEWOO,Linea Blanca
65f87eb98d297356122cc03c,233,LB-00001361,FILTRO DE AGUA REFRIGERADOR HAFQIN SAMSUNG,Linea Blanca
65f87eb98d297356122cc03d,234,LB-00001365,SECADORA ELECT. 22KG C/FRONTAL C/NEGRO DVE22A3400V SAMSUNG,Linea Blanca
65f87eb98d297356122cc03e,235,LB-00001369,REFRIGERADOR 23 PIE FD BE SPOKE C/BLANCO/ROSADO RF60A91R18C SAMSUNG,Linea Blanca
65f87eb98d297356122cc03f,236,LB-00001370,REFRIGERADOR 23 PIE FD BE SPOKE C/BLANCO/VAINILLA RF60A91R18D SAMSUNG,Linea Blanca
65f87eb98d297356122cc040,237,LB-00001371,COCINA A GAS 30 PULG 5 HORNILLAS BE SPOKE C/BLANCO NX60BB851512 SAMSUNG,Linea Blanca
65f87eb98d297356122cc041,238,LB-00001372,COCINA A GAS 30 PULG 5 HORNILLAS WIFI ACERO INOX. NX60B6515SS SAMSUNG,Linea Blanca
65f87eb98d297356122cc042,239,LB-00001374,TOPE ELECT. 90 CM 5 HORNILLAS WIFI C/NEGRO NZ36K6430RS SAMSUNG,Linea Blanca
65f87eb98d297356122cc043,240,LB-00001375,TOPE ELECT. 90 CM 5 HORNILLAS C/NEGRO NZ36R5330RK SAMSUNG,Linea Blanca
65f87eb98d297356122cc044,241,LB-00001377,TOPE ELECT. 75 CM 4 HORNILLAS C/NEGRO NZ30R5330RK SAMSUNG,Linea Blanca
65f87eb98d297356122cc045,242,LB-00001378,COCINA A GAS 30 PULG 5 HORNILLAS BE SPOKE C/AZUL NX60BB8715QN SAMSUNG,Linea Blanca
65f87eb98d297356122cc046,243,LB-00001380,CONGELADOR HORIZONTAL C/GRIS HYN08FH23S HYUNDAI,Linea Blanca
65f87eb98d297356122cc047,244,LB-00001381,CONGELADOR HORIZONTAL C/GRIS HYNFH2011S HYUNDAI,Linea Blanca
65f87eb98d297356122cc048,245,LB-00001382,TOPE ELECT. Y A GAS 90 CM 5 HORNILLAS C/NEGRO DA90BEGH3 DAEWOO,Linea Blanca
65f87eb98d297356122cc049,246,LB-00001386,FABRICADOR DE HIELO C/PLATA OPAL01GENSS GE,Linea Blanca
65f87eb98d297356122cc04a,247,LB-00001393,A/A 18000 BTU SPLIT ON/OFF 220V JETCOOL C/BLANCO C/UNIDAD INTERNA/EXTERNA SX182CL2 LG,Linea Blanca
65f87eb98d297356122cc04b,248,LB-00001394,A/A 24000 BTU SPLIT ON/OFF 220V JETCOOL C/BLANCO C/UNIDAD INTERNA/EXTERNA SX242CL2 LG,Linea Blanca
65f87eb98d297356122cc04c,249,LB-00001399,COCINA A GAS 5 30 PULG 5 HORNILLAS ACERO INOX. C/PLATA LRGL5821S LG,Linea Blanca
65f87eb98d297356122cc04d,250,LB-00001400,COCINA A GAS 5 30 PULG 5 HORNILLAS ACERO INOX. C/PLATA LRGL5841S LG,Linea Blanca
65f87eb98d297356122cc04e,251,LB-00001401,REFRIGERADOR 18 PIE SBS ACERO INOX. C/PLATA GS51BPP LG,Linea Blanca
65f87eb98d297356122cc04f,252,LB-00001408,SECADORA 25 KG C/FRONTAL C/BLANCO DT25WTGKE LG,Linea Blanca
65f87eb98d297356122cc050,253,LB-00001409,LAVAVAJILLAS 24 PULG ACERO INOX. C/PLATA LDP6810SS LG,Linea Blanca
65f87eb98d297356122cc051,254,LB-00001410,LAVAVAJILLAS 24 PULG ACERO INOX. C/PLATA LDFN4542S LG,Linea Blanca
65f87eb98d297356122cc052,255,LB-00001411,LAVAVAJILLAS 24 PULG ACERO INOX. C/PLATA LDFN3432T LG,Linea Blanca
65f87eb98d297356122cc053,256,LB-00001412,LAVAVAJILLAS 24 PULG WDT540HAMZ WHIRLPOOL,Linea Blanca
65f87eb98d297356122cc054,257,LB-00001413,LAVAVAJILLAS 24 PULG WDT970SAKZ WHIRLPOOL,Linea Blanca
65f87eb98d297356122cc055,258,LB-00001414,SECADORA ELECTRICA 18 KG C/SUPERIOR 7MWED1730JQ WHIRLPOOL,Linea Blanca
65f87eb98d297356122cc056,259,LB-00001415,LAVADORA 20 KG C/SUPERIOR C/GRIS OSCURO WW20BTAHLA WHIRLPOOL,Linea Blanca
65f87eb98d297356122cc057,260,LB-00001420,COCINA A GAS 60 PULG 6 HORNILLAS ACERO INOX. C/PLATA LRGZ5255S LG,Linea Blanca
65f87eb98d297356122cc058,261,LB-00001421,COCINA A GAS 60 PULG 6 HORNILLAS ACERO INOX. C/PLATA LRGZ5253S LG,Linea Blanca
65f87eb98d297356122cc059,262,LB-00001422,REFRIGERADOR 28 PIE FD 3 PUERTAS ACERO INOX. C/DISPENSADOR C/NEGRO GM78SGT LG,Linea Blanca
65f87eb98d297356122cc05a,263,LB-00001425,TOPE A GAS 75 CM. ACERO INOX. 5 HORNILLAS WCG97US0HS05 WHIRLPOOL,Linea Blanca
65f87eb98d297356122cc05b,264,LB-00001426,A/A 27000 BTU MULTI SPLIT HYNA30000MS23 HYUNDAI,Linea Blanca
65f87eb98d297356122cc05c,265,LB-00001427,A/A 42000 BTU MULTI SPLIT HYNA42000MS23 HYUNDAI,Linea Blanca
65f87eb98d297356122cc05d,266,LB-00001428,REFRIGERADOR 3.7 PIE EJECUTIVO C/ROJO HMB004R HAMILTON BEACH,Linea Blanca
65f87eb98d297356122cc05e,267,LB-00001430,REFRIGERADOR 18 PIE TOP FREEZER C/PLATA WT1850D WHIRLPOOL,Linea Blanca
65f87eb98d297356122cc05f,268,LB-00001433,SECADORA ELECT. 19 KG C/FRONTAL C/BLANCO  7MWED1900EW WHIRLPOOL,Linea Blanca
65f87eb98d297356122cc060,269,LB-00001437,REFRIGERADOR TF C/DISPENSADOR ACERO INOX. DA12SRTM3 DAEWOO,Linea Blanca
65f87eb98d297356122cc061,270,LB-00001440,REFRIGERADOR 19 PIE FD 3 PUERTAS ACERO INOX. RFFD19SS3 HYUNDAI,Linea Blanca
65f87eb98d297356122cc062,271,LB-00001441,REFRIGERADOR 14 PIE TF C/ROSADO VT38BPK LG,Linea Blanca
65f87eb98d297356122cc063,272,LB-00001442,REFRIGERADOR 14 PIE TF C/VERDE VT38BPM LG,Linea Blanca
65f87eb98d297356122cc064,273,LB-00001444,REFRIGERADOR 23 PIE FD BE SPOKE C/GRIS Y BLANCO RS23CB700A7G SAMSUNG,Linea Blanca
65f87eb98d297356122cc065,274,LB-00001445,REFRIGERADOR 23 PIE FD BE SPOKE C/BLANCO RS23CB70NA12 SAMSUNG,Linea Blanca
65f87eb98d297356122cc066,275,LB-00001447,REFRIGERADOR 3 PIE EJECUTIVO C/GRIS DA3MBG3 DAEWOO,Linea Blanca
65f87eb98d297356122cc067,276,LB-00001448,MICROONDA 21 PULG ACERO INOX. KMCS1016GSS KITCHENAID,Linea Blanca
65f87eb98d297356122cc068,277,LB-00001451,CENTRO DE BEBIDAS KUBR214KSB KITCHENAID,Linea Blanca
65f87eb98d297356122cc069,278,LB-00001452,VINERA 24 PULG KUWR214KSB KITCHENAID,Linea Blanca
65f87eb98d297356122cc06a,279,LB-00001453,CAMPANA 36 PULG C/NEGRO KVWB606HBS KITCHENAID,Linea Blanca
65f87eb98d297356122cc06b,280,LB-00001456,VINERA 12 BOTELLAS C/PLATA REPISAS DE MADERA HBWF12000SM HAMILTON BEACH,Linea Blanca
65f87eb98d297356122cc06c,281,LB-00001457,VINERA 18 BOTELLAS C/PLATA REPISAS DE MADERA HBWF18000SM HAMILTON BEACH,Linea Blanca
65f87eb98d297356122cc06d,282,LB-00001459,SECADORA 25 KG C/FRONTAL C/BLANCO DF50WV2S6WE LG,Linea Blanca
65f87eb98d297356122cc06e,283,LB-00001460,SECADORA 25 KG C/FRONTAL C/NEGRO DF50BV2BRE LG,Linea Blanca
65f87eb98d297356122cc06f,284,LB-00001463,LAVADORA 21 KG C/SUPERIOR C/BLANCO WT21BWV6 LG,Linea Blanca
65f87eb98d297356122cc070,285,LB-00001464,REFRIGERADOR 14 PIE TF C/BEIGE VT38BPB LG,Linea Blanca
65f87eb98d297356122cc071,286,LB-00001467,LAVADORA 17 KG C/SUPERIOR C/NEGRO WT17BPBK LG,Linea Blanca
65f87eb98d297356122cc072,287,LB-00001470,VINERA 46 BOTELLAS 6/NIVELES C/PLATA Y MADERA KUWL214KSB KITCHENAID,Linea Blanca
65f87eb98d297356122cc073,288,LB-00001471,LAVAVAJILLAS 24 PULG C/PLATA KDFE104KPS KITCHENAID,Linea Blanca
65f87eb98d297356122cc074,289,LB-00001478,CAMPANA 76 CM VIDRIO CURVO ACERO INOX. C/GRIS WHW7610S WHIRLPOOL,Linea Blanca
65f87eb98d297356122cc075,290,LB-00001479,CAMPANA 90 CM VIDRIO CURVO ACERO INOX. C/GRIS WHW9910S WHIRLPOOL,Linea Blanca
65f87eb98d297356122cc076,291,LB-00001488,KIT PARA APILAR LAVADORA SECADORA C/FRONTAL 11 KG SKKDF SAMSUNG,Linea Blanca
65f87eb98d297356122cc077,292,LB-00001489,REFRIGERADOR 30 PIE 3 PUERTAS INVERTER C/DISPENSADOR C/NEGRO MATTE GM78SXT LG,Linea Blanca
65f87eb98d297356122cc078,293,LB-00001491,REFRIGERADOR TF 7 PIE ACERO INOX. C/PLATA HYND7S23 HYUNDAI,Linea Blanca
65f87eb98d297356122cc079,294,LB-00001492,REFRIGERADOR TF 3 PIE C/BLANCO HYN3RMW23 HYUNDAI,Linea Blanca
65f87eb98d297356122cc07a,295,LB-00001493,REFRIGERADOR TF 3 PIE ACERO INOX. C/PLATA HYN3RMS23 HYUNDAI,Linea Blanca
65f87eb98d297356122cc07b,296,LB-00001494,CONGELADOR VERTICAL 7 PIE ACERO INOX. C/PLATA DA7FVSS23 DAEWOO,Linea Blanca
65f87eb98d297356122cc07c,297,LB-00001495,CONGELADOR VERTICAL TWIN 10 PIE ACERO INOX. C/PLATA DA10FVSST23 DAEWOO,Linea Blanca
65f87eb98d297356122cc07d,298,LB-00001496,REFRIGERADOR 13 PIE TWIN ACERO INOX. C/PLATA DA13RSST23 DAEWOO,Linea Blanca
65f87eb98d297356122cc07e,299,LB-00001497,CONGELADOR HORIZONTAL 8 PIE C/BLANCO HYN8FHG23 HYUNDAI,Linea Blanca
65f87eb98d297356122cc07f,300,LB-00001498,CONGELADOR HORIZONTAL 10 PIE C/BLANCO HYN10FHG23 HYUNDAI,Linea Blanca
65f87eb98d297356122cc080,301,LB-00001499,REFRIGERADOR 11 PIE COMERCIAL VERTICAL C/NEGRO HYN11SC23 HYUNDAI,Linea Blanca
65f87eb98d297356122cc081,302,LB-00001500,REFRIGERADOR 8 PIE COMERCIAL VERTICAL DA08VSC23 DAEWOO,Linea Blanca
65f87eb98d297356122cc082,303,LB-00001501,REFRIGERADOR 12 PIE COMERCIAL VERTICAL DA12VSC23 DAEWOO,Linea Blanca
65f87eb98d297356122cc083,304,LB-00001502,REFRIGERADOR 13 PIE COMERCIAL VERTICAL DA13VSC23 DAEWOO,Linea Blanca
65f87eb98d297356122cc084,305,LB-00001504,LAVADORA 11 KG SEMIAUTOMATICA C/BLANCO HYDT11W23 HYUNDAI,Linea Blanca
65f87eb98d297356122cc085,306,LB-00001506,LAVADORA 15 KG SEMIAUTOMATICA C/BLANCO HYDT15W23 HYUNDAI,Linea Blanca
65f87eb98d297356122cc086,307,LB-00001507,COCINA A GAS 30 PULG ACERO INOX DOBLE HORNO DA305GD23 DAEWOO,Linea Blanca
65f87eb98d297356122cc087,308,LB-00001509,LAVADORA 10 KG SEMIAUTOMATICA C/BLANCO DA10WT3 DAEWOO,Linea Blanca
65f87eb98d297356122cc088,309,LB-00001512,LAVADORA/SECADORA 11 KG C/FRONTAL C/BLANCO DA11W7D DAEWOO,Linea Blanca
65f87eb98d297356122cc089,310,LB-00001513,DISPENSADOR DE AGUA C/REFRIGERADOR C/NEGRO DARB3D DAEWOO,Linea Blanca
65f87eb98d297356122cc08a,311,LB-00001514,DISPENSADOR DE AGUA C/REFRIGERADOR C/BLANCO DARW3D DAEWOO,Linea Blanca
65f87eb98d297356122cc08b,312,LB-00001518,DISPENSADOR DE AGUA C/BLANCO DAWDB3 DAEWOO,Linea Blanca
65f87eb98d297356122cc08c,313,LB-00001519,DISPENSADOR DE AGUA C/NEGRO DAWDN3 DAEWOO,Linea Blanca
65f87eb98d297356122cc08d,314,LB-00001520,DISPENSADOR DE AGUA C/NEGRO BM30WB BM,Linea Blanca
65f87eb98d297356122cc08e,315,LB-00001521,DISPENSADOR DE AGUA C/PLATA BM50WS BM,Linea Blanca
65f87eb98d297356122cc08f,316,LB-00001522,LAVADORA 11 KG AUTOMATICA C/SUPERIOR  C/GRIS DA11GTLW3  DAEWOO,Linea Blanca
65f87eb98d297356122cc090,317,LB-00001523,LAVADORA 13 KG AUTOMATICA C/SUPERIOR C/GRIS DA13GTLW3 DAEWOO,Linea Blanca
65f87eb98d297356122cc091,318,LB-00001524,KIT PARA APILAR LAVADORA SECADORA C/FRONTAL CON MODULO DE MANDO 24 KG ANCHO SKK8MC SAMSUNG,Linea Blanca
65f87eb98d297356122cc092,319,LB-00001525,DISPENSADOR DE AGUA  C/BLANCO HYND65W HYUNDAI,Linea Blanca
65f87eb98d297356122cc093,320,LB-00001526,DISPENSADOR DE AGUA C/NEGRO HYND49B HYUNDAI,Linea Blanca
65f87eb98d297356122cc094,321,LB-00001527,DISPENSADOR DE AGUA C/BLANCO HYND33B HYUNDAI,Linea Blanca
65f87eb98d297356122cc095,322,LB-00001528,TOPE A GAS 60 CM 4 HORNILLAS HYNTG471G HYUNDAI,Linea Blanca
65f87eb98d297356122cc096,323,LB-00001531,TOPE A GAS 90CM  5 HORNILLAS C/NEGRO HYNTG590G HYUNDAI,Linea Blanca
65f87eb98d297356122cc097,324,LB-00001532,MICROONDA 0.9 PIE 220V ACERO INOX. C/NEGRO DABM25N DAEWOO,Linea Blanca
65f87eb98d297356122cc098,325,LB-00001534,HORNO ELECT. 65 CM ACERO INOX. TOUCH 9F DABH659N DAEWOO,Linea Blanca
65f87eb98d297356122cc099,326,LB-00001538,TOPE A GAS 30 CM 2 HORNILLAS ACERO INOX. C/PLATA DA30SGH3 DAEWOO,Linea Blanca
65f87eb98d297356122cc09a,327,LB-00001539,TOPE A GAS 60 CM 4 HORNILLAS ACERO INOX. C/PLATA DA60SGH3 DAEWOO,Linea Blanca
65f87eb98d297356122cc09b,328,LB-00001540,TOPE A GAS 75 CM 5 HORNILLAS ACERO INOX. C/PLATA DA75SGH3 DAEWOO,Linea Blanca
65f87eb98d297356122cc09c,329,LB-00001541,TOPE A GAS 90 CM 5 HORNILLAS ACERO INOX. C/PLATA DA90SGH3 DAEWOO,Linea Blanca
65f87eb98d297356122cc09d,330,LB-00001542,TOPE A GAS 60 CM 4 HORNILLAS C/NEGRO DA60BGGH3 DAEWOO,Linea Blanca
65f87eb98d297356122cc09e,331,LB-00001543,TOPE A GAS 75 CM 5 HORNILLAS C/NEGRO DA75BGGH3 DAEWOO,Linea Blanca
65f87eb98d297356122cc09f,332,LB-00001544,TOPE A GAS 90 CM 5 HORNILLAS C/NEGRO DA90BGGH3 DAEWOO,Linea Blanca
65f87eb98d297356122cc0a0,333,LB-00001545,CAMPANA 75 CM V/RECTANG HYNC80V HYUNDAI,Linea Blanca
65f87eb98d297356122cc0a1,334,LB-00001547,CAMPANA 60 CM V/CURVO HYNC70C HYUNDAI,Linea Blanca
65f87eb98d297356122cc0a2,335,LB-00001548,CAMPANA 90 CM HYNC90R HYUNDAI,Linea Blanca
65f87eb98d297356122cc0a3,336,LB-00001549,CAMPANA 60 CM V/RECTANG HYNC70V HYUNDAI,Linea Blanca
65f87eb98d297356122cc0a4,337,LB-00001550,A/A SPLIT 12.000 BTU INVERTER BMAS12000IV23 BM,Linea Blanca
65f87eb98d297356122cc0a5,338,LB-00001551,A/A SPLIT 18.000 BTU INVERTER BMAS18000IV23 BM,Linea Blanca
65f87eb98d297356122cc0a6,339,LB-00001552,A/A SPLIT 24.000 BTU INVERTER BMAS24000IV23 BM,Linea Blanca
65f87eb98d297356122cc0a7,340,LB-00001554,HORNO DOBLE ELECTRICO 24 PULG ROD256HS RIBELLE,Linea Blanca
65f87eb98d297356122cc0a8,341,LB-00001555,HORNO ELECT. 24 PULG VIDRIO C/NEGRO RO73B RIBELLE,Linea Blanca
65f87eb98d297356122cc0a9,342,LB-00001556,HORNO ELECT. 24 PULG ACERO INOX RO73SS RIBELLE,Linea Blanca
65f87eb98d297356122cc0aa,343,LB-00001557,HORNO ELECT. 24 PULG PANEL DIGITAL RO73HL RIBELLE,Linea Blanca
65f87eb98d297356122cc0ab,344,LB-00001559,CAMPANA 86 CM ACERO INOX. RH90SW RIBELLE,Linea Blanca
65f87eb98d297356122cc0ac,345,LB-00001560,COCINA A GAS  30 PULG RSO305GS RIBELLE,Linea Blanca
65f87eb98d297356122cc0ad,346,LB-00001561,TOPE A GAS 86 CM 5 HORNILLAS VIDRIO RCT90VG RIBELLE,Linea Blanca
65f87eb98d297356122cc0ae,347,LB-00001562,TOPE A GAS 75 CM 5 HORNILLAS VIDRIO RCT75VG RIBELLE,Linea Blanca
65f87eb98d297356122cc0af,348,LB-00001563,TOPE A GAS 86 CM 5 HORNILLAS ACERO INOX. RCT90SG RIBELLE,Linea Blanca
65f87eb98d297356122cc0b0,349,LB-00001564,TOPE A GAS 75 CM 5 HORNILLAS ACERO INOX. RCT75SG RIBELLE,Linea Blanca
65f87eb98d297356122cc0b1,350,LB-00001566,CAMPANA 37 CM ISLA DE VIDRIO CON SENSOR RH37I RIBELLE,Linea Blanca
65f87eb98d297356122cc0b2,351,LB-00001567,CAMPANA 90 CM ISLA ACERO INOX. DE VIDRIO CON SENSOR RH90GI RIBELLE,Linea Blanca
65f87eb98d297356122cc0b3,352,LB-00001568,CAMPANA 75 CM PARED ACERO INOX CON SENSOR C/NEGRO V/CURVO RH75CW RIBELLE,Linea Blanca
65f87eb98d297356122cc0b4,353,LB-00001569,CAMPANA 90 CM PARED ACERO INOX NEGRO SENSOR V/CURVO RH90CW RIBELLE,Linea Blanca
65f87eb98d297356122cc0b5,354,LB-00001571,CAMPANA 75 CM PARED ACERO INOX V/CURVO DACW75CS DAEWOO,Linea Blanca
65f87eb98d297356122cc0b6,355,LB-00001572,CAMPANA 60 CM PARED ACERO INOX V/CURVO DACW60CS DAEWOO,Linea Blanca
65f87eb98d297356122cc0b7,356,LB-00001573,CAMPANA 60 CM PARED ACERO INOX C/NEGRO PANEL DE VIDRIO DACA60GB DAEWOO,Linea Blanca
65f87eb98d297356122cc0b8,357,LB-00001574,CAMPANA 75 CM PARED ACERO INOX C/NEGRO PANEL DE VIDRIO DACA75GB DAEWOO,Linea Blanca
65f87eb98d297356122cc0b9,358,LB-00001575,CAMPANA 75 CM PARED ACERO INOX C/NEGRO DAC75SSB DAEWOO,Linea Blanca
65f87eb98d297356122cc0ba,359,LB-00001577,CAMPANA 60 CM PARED ACERO INOX V/CURVO CON SENSOR DACW60GC DAEWOO,Linea Blanca
65f87eb98d297356122cc0bb,360,LB-00001578,CAMPANA 75 CM PARED ACERO INOX V/CURVO CON SENSOR DACW75GC DAEWOO,Linea Blanca
65f87eb98d297356122cc0bc,361,LB-00001579,CAMPANA 90 CM PARED ACERO INOX V/CURVO CON SENSOR DACW90GC DAEWOO,Linea Blanca
65f87eb98d297356122cc0bd,362,LB-00001580,CAMPANA 60 CM PARED ACERO INOX V/RECTO CON SENSOR DACW60FG DAEWOO,Linea Blanca
